Circle,tXhvauc2DPc,hello great 10 students today I'm here to teach you chapter 31 in your textbook that's called angles in a circle so this is another important geometry lesson first we'll look at some of the terms that we need to identify in this unit when you take a circle this is called a center so this point is the center so here when you take this length what you call that so that's less than half of a circle so we call this is minor arc then what about the other part the remaining part we say that's the major luck now we need to identify what is this anger now with this sock this is the center joining these radius you get this angle so what you call this angle so we call the angle subtended by the minor arc a be at the center so it's really important to identify the anger so this means this is the center joining the two points on the arc with that we call those our radius so when you combine those two you get this angle so what is this angle a o B so we need to identify what is a o B so we'll write down what is a OB 8 OB is the angle subtended by there my Knock this is the minor subtended by the minor arc a B add the center then what about this diagram this is the other part so this is the major so this this part is the major so what is what you call this angle so this is also a OB but we can write this is a OB 
,,reflex angle because reflex means more than 180 and less than 360 so this is a reflex angle so we have to say this is also angle subtended by the major this is major rock so we'll write down this is for this one and I'll write here this means a OB reflex angle is the angle subtended by the major arc me jock also a B major arc a 
,,B and the center then what you call this one this is the mine arc but this angle is other side on the other side so we call this remaining part of the circle so we write down angle subtended so this what you call this one ACB not at the centre here because centre is here this one is the center angle subtended by the is about my 
,,Knock ACB is the angle subtended by the minor arc a B on the remaining part of the circle on the remaining part remaining part of the circle now what about this one 
,,this one this is the major arc when you take major arc this is on the other side the remaining part so this is also same as before but only difference is about the arc this one is in major this one is in wine arc and the other one is in the major arc so how can you write down this angle this is AC B is the angle subtended by the major arc major arc a B on the remaining part of the circle so you need to identify this angle this is the angle at the center this is on the circle now we'll take 
,,these diagrams and identify what are these angles what is X can you identify X angle X is there this is my Knock angle subtended by their weight shocked by their my 
,,Knock cuz this is it my knock my knock a be at the center then what about Y what can you write about Y now you have to think about why is this suck I'll take another color I'll take red color this one is a la Doc so this is the angle subtended at the center so how can you write down why why is there right here why is the angle subtended by the minor arc bosina by the minor arc BC at the center now if I ask you what is this this whole angle e OC angle and I can write here XS what XS a o P angle another way of writing angle AOB angle Y is B Oh see angle then what about X plus y how can we write x plus y X plus y is the angle subtended by the mine arc AC 
,,at the center so I'll write down here again X plus y and write down here X plus y is there oh I can write x plus y is same as a OC angle in your C angle that's the angle subtended by the minor arc AC at the center now take this diagram identify what is a and B try to write down first what's the angle so the angle is if I say what is a a is the angle subtended by the minor Kb on the remaining part of the circle so you need to identify not at the center now so what is a angle subtended by the arc mine arc a be a business mine are a B on the remaining part remaining the circle then what is B B also same thing only difference is the letters when you are writing the angle with letters it is a PB & B means a QB but same thing same my knock on the remaining part of the circle so same thing you can write down here angle subtended by the my knock a B on the remaining part of the circle now try to identify this one x and y now this is the center so this is the angle at the center with 
,,this my Knock so if we label this is a B this is C we can write x is a Oh B angle or same thing we can write angle subtended by the minor arc AV at the center then what is y why is a CB ACB what's that the angle subtended by the minor arc a B on the remaining part of the circle now we'll see this one this diagram this one identify X Y what's X X is a I'll put a letter here P X is a P P a P B so how you write down angle subtended by the my Knock a B on the remaining part of the circle then what is y Y means b pc anger b p c angle that's also same thing what's the difference now this is minor arc bc not AV so same thing you are getting but different arc 
,,so i can write down this wall b pc angle is same as y is the angle subtended by the minor arc but ya know minor PC on the remaining part of the circle the remaining 
,,part of the circle no if I ask you what is X +5 identify X plus y is with the AC arc so you have to say angle subtended by the mine arc AC on the remaining part of the circle now here I have drawn several angles now here this one is the angle at the center so because it's these two lines attached to the center so angle subtended at the center by the mine arc what about these angles all these are other angles yeah all these other angles these angles are the angles subtended by the mine arc on the remaining remaining part of the circle then here this one both are given this is the angle subtended at the center this is the angle subtended on the remaining part of the circle so we are trying to find out a relationship between these angles in this lesson we look at example 1 the centre of the circle in the given figure is o write down the angle that is subtended by the minor arc PR so identify PR is this one minor arc PR on the remaining part of the circle so which one is that PE 
,,si R P see our angle is that in the second part the angle that is subtended at the center by the minor arc PR so this is the Minor which angle sub did subtended at the center this one this is the pre yes 1 and here what yeah go P oh now look at the next one write down the angle that is subtended by the major arc PR now I'll take a different color and show you which one is major op PR means this one this sunk the angle that is subtended by the major arc PR on the remaining part of the circle so on the remaining part means opposite side so we Challenger listen this angle so P Q R other part the angle that is subtended at the center by the major arc PR so this is the major man so which one subtended at the center this one so how can we write down this mod p o R but you have to ride out reflex angle P you are P R reflex exercise 31.1 copy the four circles in the figure given below on to your exercise book the center of each circle is denoted by oh so these are the sentence mark each of the angles indicated below first one it says an angle that is subtended on the remaining part of the circle by the minor arc in Figure a so this is figure a which one is mine arc this is my Knock but we want the angle subtended on the remaining path so which one is remaining the opposite part so we can mark any point P and then mark this angle this angle is the angle subtended on the remaining of the circle by the my Knock a B so how can you write down this angle a P B look at the next one the angle subtended at the center by the minor arc in the figure P so mine arc is this and girls subtended at the center so this one so this angle is the angle subtended at the center so we can write e OB third one an angle that is subtended on the remaining part of the circle by the major arc in Figure C so which one is 
,,made me jock this part is the major arc we want angle subtended on the remaining part remaining part is this one so we can take any point P and this angle is the angle on the remaining part so we can write a P B next one the angle subtended at the center by the major arc in Figure D so major arc is this one subtended at the center means this angle how can we write down that angle a or b reflex angle because this is a reflex angle question number two according to the figure right down for the minor arc a B so where's mine okay be identified first this one the angle subtended on the remaining part of the circle on the remaining part of the circle means opposite to that so this angle they want so we have to write down the angle so how can you write out a y be my big angle in the next one the angle subtended at the center so this is the mine arc angle subtended at the center means this one a o be angle next one write down for the major arc a B I'll take a different color now major Op means this one this is major angle subtended on the remaining part of the circle remaining part so this is the major arc remaining part is this so this angle they are talking about so what's the angle a X big next one the angle subtended at the center so we are considering the major arc now what's the angle subtended at the center we said a OB reflex angle question number three the center of the circle in the given figure is Oh the point X is on the major arc PQ so here this is minor major arc is this so X is on the major arc right down the anger that is subtended on the remaining part of the circle by the minor arc PQ so my Knock identify and we 
,,want the angle on the remaining part of the mine arc so what's the remaining part this one so this angle is the angle they want so what's the angle P X Q right on the angle that is subtended at the center by the minor arc PQ mine arc PQ is this so angle subtended at the center so they're talking about this angle P or Q and Mark 
,,any point on the minor arc PQ mine arc is this PQ and name it Y define the angle P by Q mark any point on the mine arc so I'll mark it the different color okay so here this point is y on the mine arc then I didn't define the angle P by Q P by Q angle this angle how can we define this is if you take the major arc this is the remaining part of the circle so how can we write down P y cube angle subtended so this is opposite is a major subtended by the major arc which are major R P Q on the remaining part of the on the remaining part of the circle next one fourth one right down the angle that is subtended at the center of the circle by the major arc PQ now PQ may joke is this which one is the angle subtended at the center this one so write down the anger so which and then is that P o Q but this is the reflex angle so 
,,you have to write down reflex angle question number four the center of the circle in the figure is o NIEM an angle that is subtended on the remaining part of the circle by the minor arc AC now first you need to identify the minor this is the minor arc AC angle subtended on the remaining part that means on the other side and here part of the circle so this side which circ which angle is that this is the angle so a d c anger next one write down the angle that is subtended at the center by the minor arc AC AC is the minor here angle at the center is this one e o sick next one write down an angle that is subtended on the remaining part of the circle by the major arc AC so which one is may Jacque may junk is this so we want the angle subtended on the remaining part remaining part means opposite side of the circle by the major Casey so which one is opposite side this angle a B C angle write down the angle that is subtended at the center by the major arc AC so major arc the angle subtended at the center is this month a OC anger but that's a reflex angle question number five the center of the circle in the figure is oh right down for the minor arc a B so identify the my nog this is the my Knock the angle subtended on the remaining part of the circuit subtended on the remaining part means opposite side so to this one that's this angle in a sea pig angle next one the angle subtended at the center so to this one and subtended at the center is this one 8 o P next one now you have to take the mine arc B C so I'll take another Colin ahooo BC is this one the angle subtended on the remaining part of the circle so remaining part means opposite to that which one with this this these two later so this is the angle so see a B and next one the angle subtended at the center so we are talking about this BC 
,,with BC what's the angle at the center this one see Oh B now we are trying to find out a relationship between angles angles subtended at the center and angle subtended on the other part of the remaining part of the circle now look at this diagram so this is Center will take center and this is given 40 and this is given 30 now what do you know about circles when you take the center and this one this is the radius P o or a OB are radii of the circle so what can you say about the ready radii all are equal so we can say this is equal to this one and this is equal to this one now look at the triangle this triangle is isosceles triangle two sides are equal so first you can write a o is equal to OB is equal to o P olá radii of the circle and this is given for T so we can write a P o is an isosceles triangle so if this is 40 what can you say about this Sanga this is also 40 in an isosceles triangle their angles corresponding angles to the equal sides are equal so we can write this is 40 so what can you say about this angle look at carefully AP or when you extend P your line you get this angle what you call that that's the exterior angle so a o will say this is q AO q angle is what yo q angle is the sum of these two angles exterior angle is add up to is equal to some muff opposite interior angles so we can write this one as 40 plus 30 so what's the value 70 is this one then we can do the same thing for the other side you get an isosceles triangle if this is 30 this is also 30 then 30 and 30 becomes here 30 plus 30 you get 60 so I can write B Oh Q angle is 30 plus 30 that's 60 degrees these are all because of exterior angle then what can you say about a Oh be angle what say a or B this full thing 70 plus 60 so I can write a ob angle is 70 plus 60 that's 130 what about a PB anger a PB angle is 40 plus 30 here we made it big mistake what's the value here 40 plus 40 is 80 all these eight this is 80 40 plus 40 this becomes 80 80 plus 60 you get hundred 40 and 
